item_id,fold,model,mae,rmse,status
HOBBIES_1_268,2,SARIMAX,10.518071471761683,12.24451349066525,success
HOBBIES_1_268,2,LSTM,8.788496971130371,11.829122161154462,success
HOBBIES_1_268,2,LightGBM,1.6697142538280303,2.803218556941406,success
HOBBIES_1_268,2,StackingEnsemble,1.6395498290421173,2.7922746341972213,success
HOBBIES_1_268,3,SARIMAX,10.410727567740619,12.195896529104807,success
HOBBIES_1_268,3,LSTM,8.626765251159668,12.318813815791072,success
HOBBIES_1_268,3,LightGBM,2.092167669797237,3.32968738965095,success
HOBBIES_1_268,3,StackingEnsemble,2.672485286683666,3.49708708615421,success
HOBBIES_1_268,4,SARIMAX,11.116022047765403,15.400793046887232,success
HOBBIES_1_268,4,LSTM,11.279934883117676,15.361979111484292,success
HOBBIES_1_268,4,LightGBM,2.789888202956788,4.886399162069764,success
HOBBIES_1_268,4,StackingEnsemble,3.0484650195224363,4.39053454824756,success
HOBBIES_1_268,5,SARIMAX,11.121710300958743,16.758345834408725,success
HOBBIES_1_268,5,LSTM,11.168206214904785,16.48679355036223,success
HOBBIES_1_268,5,LightGBM,3.6084359181934285,7.055685176995376,success
HOBBIES_1_268,5,StackingEnsemble,3.565287561410379,6.853893292790044,success
HOBBIES_1_178,1,SARIMAX,4.441670266940657,5.3995743196434915,success
HOBBIES_1_178,1,LSTM,4.145832061767578,5.315959566902608,success
HOBBIES_1_178,1,LightGBM,1.1863297051423802,2.1078046284729774,success
HOBBIES_1_178,1,StackingEnsemble,1.494327857485228,2.4416518277719583,success
HOBBIES_1_178,2,SARIMAX,4.979322662560078,6.559985390032629,success
HOBBIES_1_178,2,LSTM,4.764436721801758,6.212511470177729,success
HOBBIES_1_178,2,LightGBM,0.8290877379120675,1.5623330511562106,success
HOBBIES_1_178,2,StackingEnsemble,1.7352919669872544,2.114111732610145,success
HOBBIES_1_178,3,SARIMAX,7.369299789032866,14.783599175044994,success
HOBBIES_1_178,3,LSTM,7.212784290313721,14.867029955976886,success
HOBBIES_1_178,3,LightGBM,1.9744179137321447,5.451392579011428,success
HOBBIES_1_178,3,StackingEnsemble,1.990164125174823,5.101124283021777,success
HOBBIES_1_178,4,SARIMAX,5.932996572406636,8.9018342808029,success
HOBBIES_1_178,4,LSTM,6.0724778175354,8.813962558016746,success
HOBBIES_1_178,4,LightGBM,1.2837613819395621,2.213798209679079,success
HOBBIES_1_178,4,StackingEnsemble,1.2491024156565291,2.1260954054477117,success
HOBBIES_1_178,5,SARIMAX,5.765105519033871,10.00422082776586,success
HOBBIES_1_178,5,LSTM,6.293045520782471,9.821353878381256,success
HOBBIES_1_178,5,LightGBM,1.2272251614209613,2.2782378379975694,success
HOBBIES_1_178,5,StackingEnsemble,1.267128708075957,2.2252512179564716,success
HOBBIES_1_256,1,SARIMAX,3.7138947053272964,4.361218194023781,success
HOBBIES_1_256,1,LSTM,3.557785987854004,4.231989227136987,success
HOBBIES_1_256,1,LightGBM,2.1185775809484144,5.47020786712763,success
HOBBIES_1_256,1,StackingEnsemble,2.34696787605086,3.4848504308507517,success
HOBBIES_1_256,2,SARIMAX,3.323069156273497,4.661453710423579,success
HOBBIES_1_256,2,LSTM,3.5012552738189697,4.693372582755552,success
HOBBIES_1_256,2,LightGBM,2.301839731056231,5.307579760329751,success
HOBBIES_1_256,2,StackingEnsemble,2.2499697375269228,4.273390159825949,success
HOBBIES_1_256,3,SARIMAX,5.157227850406267,7.28676435176956,success
HOBBIES_1_256,3,LSTM,5.06727409362793,7.203955877547039,success
HOBBIES_1_256,3,LightGBM,1.963987338739478,5.4828186584225405,success
HOBBIES_1_256,3,StackingEnsemble,3.3723359735321243,5.083074660984594,success
HOBBIES_1_256,4,SARIMAX,4.5499246921399275,5.780254110229462,success
HOBBIES_1_256,4,LSTM,3.6758804321289062,5.319498994224977,success
HOBBIES_1_256,4,LightGBM,1.8216457124717382,5.453630979102058,success
HOBBIES_1_256,4,StackingEnsemble,2.259452592961409,4.320354128368896,success
HOBBIES_1_256,5,SARIMAX,4.761842886573614,6.692053212001329,success
HOBBIES_1_256,5,LSTM,4.778979778289795,6.682113046456562,success
HOBBIES_1_256,5,LightGBM,1.7501860929009005,5.282396118424704,success
HOBBIES_1_256,5,StackingEnsemble,2.3784154820432226,4.398706525041595,success
