item_id,fold,model,mae,rmse,status
HOBBIES_1_268,1,StackingEnsemble,2.3911627263871207,3.9597199921038966,success
HOBBIES_1_268,2,LSTM,8.831113815307617,11.839953294610359,success
HOBBIES_1_268,2,LightGBM,1.6697142538280303,2.803218556941406,success
HOBBIES_1_268,2,StackingEnsemble,1.6395498290421173,2.7922746341972213,success
HOBBIES_1_268,3,LSTM,8.541748046875,12.377150223547018,success
HOBBIES_1_268,3,LightGBM,2.092167669797237,3.32968738965095,success
HOBBIES_1_268,3,StackingEnsemble,2.672485286683666,3.49708708615421,success
HOBBIES_1_268,4,LSTM,11.171113967895508,15.347676631285779,success
HOBBIES_1_268,4,LightGBM,2.789888202956788,4.886399162069764,success
HOBBIES_1_268,4,StackingEnsemble,3.0484650195224363,4.39053454824756,success
HOBBIES_1_268,5,LSTM,11.169053077697754,16.457098471112417,success
HOBBIES_1_268,5,LightGBM,3.6084359181934285,7.055685176995376,success
HOBBIES_1_268,5,StackingEnsemble,3.565287561410379,6.853893292790044,success
HOBBIES_1_178,1,LSTM,4.096363544464111,5.32687211058647,success
HOBBIES_1_178,1,LightGBM,1.1863297051423802,2.1078046284729774,success
HOBBIES_1_178,1,StackingEnsemble,1.494327857485228,2.4416518277719583,success
HOBBIES_1_178,2,LSTM,4.803381443023682,6.205993757691657,success
HOBBIES_1_178,2,LightGBM,0.8290877379120675,1.5623330511562106,success
HOBBIES_1_178,2,StackingEnsemble,1.7352919669872544,2.114111732610145,success
HOBBIES_1_178,3,LSTM,7.702794075012207,14.81863006067025,success
HOBBIES_1_178,3,LightGBM,1.9744179137321447,5.451392579011428,success
HOBBIES_1_178,3,StackingEnsemble,1.990164125174823,5.101124283021777,success
HOBBIES_1_178,4,LSTM,6.597036838531494,8.928163573622701,success
HOBBIES_1_178,4,LightGBM,1.2837613819395621,2.213798209679079,success
HOBBIES_1_178,4,StackingEnsemble,1.2491024156565291,2.126095405447712,success
HOBBIES_1_178,5,LSTM,6.555653095245361,9.874809939330003,success
HOBBIES_1_178,5,LightGBM,1.2272251614209613,2.2782378379975694,success
HOBBIES_1_178,5,StackingEnsemble,1.267128708075957,2.225251217956471,success
HOBBIES_1_256,1,LSTM,3.5207314491271973,4.196230313797796,success
HOBBIES_1_256,1,LightGBM,2.1185775809484144,5.47020786712763,success
HOBBIES_1_256,1,StackingEnsemble,2.263298668905066,3.4657842409820567,success
HOBBIES_1_256,2,LSTM,3.4897422790527344,4.683261022767474,success
HOBBIES_1_256,2,LightGBM,2.301839731056231,5.307579760329751,success
HOBBIES_1_256,2,StackingEnsemble,2.251585697110299,4.273971192831489,success
HOBBIES_1_256,3,LSTM,4.9752655029296875,7.32306006459846,success
HOBBIES_1_256,3,LightGBM,1.963987338739478,5.4828186584225405,success
HOBBIES_1_256,3,StackingEnsemble,3.3632646227989715,5.1043564273576605,success
HOBBIES_1_256,4,LSTM,3.739323139190674,5.308889441153269,success
HOBBIES_1_256,4,LightGBM,1.8216457124717382,5.453630979102058,success
HOBBIES_1_256,4,StackingEnsemble,2.1885364023359837,4.321157425140766,success
HOBBIES_1_256,5,LSTM,5.478993892669678,6.874244509714918,success
HOBBIES_1_256,5,LightGBM,1.7501860929009005,5.282396118424704,success
HOBBIES_1_256,5,StackingEnsemble,2.3341492645859607,4.4175363306750235,success
