item_id,fold,model,mae,rmse,status
HOBBIES_1_371,5,LightGBM,2.1034862680844304,3.2800213287091387,success
HOBBIES_1_371,5,StackingEnsemble,2.0289009265042477,3.1008140007565426,success
HOBBIES_1_268,1,LSTM,8.43241024017334,11.785027422025399,success
HOBBIES_1_268,1,LightGBM,2.2318771296502584,3.7542580025263987,success
HOBBIES_1_268,1,StackingEnsemble,2.3897205482766655,3.958139482783623,success
HOBBIES_1_268,2,LSTM,8.871770858764648,11.840921109429223,success
HOBBIES_1_268,2,LightGBM,1.6697142538280303,2.803218556941406,success
HOBBIES_1_268,2,StackingEnsemble,1.6398060444616633,2.7923505339446533,success
HOBBIES_1_268,3,LSTM,8.62951374053955,12.299964991573972,success
HOBBIES_1_268,3,LightGBM,2.092167669797237,3.32968738965095,success
HOBBIES_1_268,3,StackingEnsemble,2.6736199812499133,3.4977956106517833,success
HOBBIES_1_268,4,LSTM,11.201375961303711,15.352083324498462,success
HOBBIES_1_268,4,LightGBM,2.789888202956788,4.886399162069764,success
HOBBIES_1_268,4,StackingEnsemble,3.048888906699302,4.39081525737716,success
HOBBIES_1_268,5,LSTM,11.180285453796387,16.439171767707858,success
HOBBIES_1_268,5,LightGBM,3.6084359181934285,7.055685176995376,success
HOBBIES_1_268,5,StackingEnsemble,3.565105296984057,6.852658564895885,success
HOBBIES_1_178,1,LSTM,4.034933090209961,5.31967862872285,success
HOBBIES_1_178,1,LightGBM,1.1863297051423802,2.1078046284729774,success
HOBBIES_1_178,1,StackingEnsemble,1.4977782588354092,2.445052781674545,success
HOBBIES_1_178,2,LSTM,5.082583904266357,6.446808834355841,success
HOBBIES_1_178,2,LightGBM,0.8290877379120675,1.5623330511562106,success
HOBBIES_1_178,2,StackingEnsemble,1.736519594446798,2.115555627594056,success
HOBBIES_1_178,3,LSTM,7.612059116363525,14.819970158638299,success
HOBBIES_1_178,3,LightGBM,1.9744179137321447,5.451392579011428,success
HOBBIES_1_178,3,StackingEnsemble,1.9910273147020703,5.098679276217531,success
HOBBIES_1_178,4,LSTM,6.28333854675293,8.843898812379825,success
HOBBIES_1_178,4,LightGBM,1.2837613819395621,2.213798209679079,success
HOBBIES_1_178,4,StackingEnsemble,1.2490088297984494,2.1257638036268753,success
HOBBIES_1_178,5,LSTM,6.563497066497803,9.881253737003167,success
HOBBIES_1_178,5,LightGBM,1.2272251614209613,2.2782378379975694,success
HOBBIES_1_178,5,StackingEnsemble,1.267661526688942,2.2248013189388818,success
HOBBIES_1_256,1,LSTM,3.29654598236084,3.976754114596962,success
HOBBIES_1_256,1,LightGBM,2.1185775809484144,5.47020786712763,success
HOBBIES_1_256,1,StackingEnsemble,2.2620256434936308,3.46505761286416,success
HOBBIES_1_256,2,LSTM,3.588106632232666,4.783326539534331,success
HOBBIES_1_256,2,LightGBM,2.301839731056231,5.307579760329751,success
HOBBIES_1_256,2,StackingEnsemble,2.2545377493610914,4.271560949291575,success
HOBBIES_1_256,3,LSTM,4.983619689941406,7.487025164034429,success
HOBBIES_1_256,3,LightGBM,1.963987338739478,5.4828186584225405,success
HOBBIES_1_256,3,StackingEnsemble,3.380673630655416,5.140931883718846,success
HOBBIES_1_256,4,LSTM,3.6935276985168457,5.2991486567378026,success
HOBBIES_1_256,4,LightGBM,1.8216457124717382,5.453630979102058,success
HOBBIES_1_256,4,StackingEnsemble,2.176336914651275,4.332883433431355,success
HOBBIES_1_256,5,LSTM,5.343086242675781,6.809130193923651,success
HOBBIES_1_256,5,LightGBM,1.7501860929009005,5.282396118424704,success
HOBBIES_1_256,5,StackingEnsemble,2.3341241032523548,4.419173649071749,success
