item_id,fold,model,mae,rmse,status
HOBBIES_1_268,5,LightGBM,3.6084359181934285,7.055685176995376,success
HOBBIES_1_268,5,StackingEnsemble,3.565287561410379,6.853893292790044,success
HOBBIES_1_178,1,SARIMAX,4.441670266940657,5.3995743196434915,success
HOBBIES_1_178,1,LSTM,4.046534061431885,5.317160144413818,success
HOBBIES_1_178,1,LightGBM,1.1863297051423802,2.1078046284729774,success
HOBBIES_1_178,1,StackingEnsemble,1.494327857485228,2.4416518277719583,success
HOBBIES_1_178,2,SARIMAX,4.979322662560078,6.559985390032629,success
HOBBIES_1_178,2,LSTM,4.626010417938232,6.097632789933249,success
HOBBIES_1_178,2,LightGBM,0.8290877379120675,1.5623330511562106,success
HOBBIES_1_178,2,StackingEnsemble,1.7352919669872544,2.114111732610145,success
HOBBIES_1_178,3,SARIMAX,7.369299789032866,14.783599175044994,success
HOBBIES_1_178,3,LSTM,7.556298732757568,14.826923028206998,success
HOBBIES_1_178,3,LightGBM,1.9744179137321447,5.451392579011428,success
HOBBIES_1_178,3,StackingEnsemble,1.9901641251748226,5.101124283021778,success
HOBBIES_1_178,4,SARIMAX,5.932996572406636,8.9018342808029,success
HOBBIES_1_178,4,LSTM,5.8261332511901855,8.826972494599163,success
HOBBIES_1_178,4,LightGBM,1.2837613819395621,2.213798209679079,success
HOBBIES_1_178,4,StackingEnsemble,1.2491024156565291,2.126095405447712,success
HOBBIES_1_178,5,SARIMAX,5.765105519033871,10.00422082776586,success
HOBBIES_1_178,5,LSTM,6.235695838928223,9.846543269984435,success
HOBBIES_1_178,5,LightGBM,1.2272251614209613,2.2782378379975694,success
HOBBIES_1_178,5,StackingEnsemble,1.267128708075957,2.225251217956471,success
HOBBIES_1_256,1,SARIMAX,3.7138947053272964,4.361218194023781,success
HOBBIES_1_256,1,LSTM,3.6057772636413574,4.280804464727906,success
HOBBIES_1_256,1,LightGBM,2.1185775809484144,5.47020786712763,success
HOBBIES_1_256,1,StackingEnsemble,2.346967705936801,3.4848575310721537,success
HOBBIES_1_256,2,SARIMAX,3.323069156273497,4.661453710423579,success
HOBBIES_1_256,2,LSTM,3.5137200355529785,4.700112020902608,success
HOBBIES_1_256,2,LightGBM,2.301839731056231,5.307579760329751,success
HOBBIES_1_256,2,StackingEnsemble,2.2551576541861444,4.280331451223097,success
HOBBIES_1_256,3,SARIMAX,5.157227850406267,7.28676435176956,success
HOBBIES_1_256,3,LSTM,4.993539810180664,7.4820379697911505,success
HOBBIES_1_256,3,LightGBM,1.963987338739478,5.4828186584225405,success
HOBBIES_1_256,3,StackingEnsemble,3.3732376218940914,5.076456636110736,success
HOBBIES_1_256,4,SARIMAX,4.5499246921399275,5.780254110229462,success
HOBBIES_1_256,4,LSTM,4.128053665161133,5.45075898091427,success
HOBBIES_1_256,4,LightGBM,1.8216457124717382,5.453630979102058,success
HOBBIES_1_256,4,StackingEnsemble,2.258833634297621,4.321364865317998,success
HOBBIES_1_256,5,SARIMAX,4.761842886573614,6.692053212001329,success
HOBBIES_1_256,5,LSTM,4.785848617553711,6.6801138044702375,success
HOBBIES_1_256,5,LightGBM,1.7501860929009005,5.282396118424704,success
HOBBIES_1_256,5,StackingEnsemble,2.3787924368617674,4.398287793770136,success
