item_id,fold,model,mae,rmse,status
HOBBIES_1_268,1,LSTM,8.406868934631348,11.823416050966735,success
HOBBIES_1_268,1,LightGBM,2.2318771296502584,3.7542580025263987,success
HOBBIES_1_268,1,StackingEnsemble,2.3892522023180076,3.9584078564110783,success
HOBBIES_1_268,2,LSTM,9.073358535766602,11.84088116124829,success
HOBBIES_1_268,2,LightGBM,1.6697142538280303,2.803218556941406,success
HOBBIES_1_268,2,StackingEnsemble,1.6395498290421173,2.7922746341972213,success
HOBBIES_1_268,3,LSTM,8.643317222595215,12.289371668472697,success
HOBBIES_1_268,3,LightGBM,2.092167669797237,3.32968738965095,success
HOBBIES_1_268,3,StackingEnsemble,2.672485286683666,3.49708708615421,success
HOBBIES_1_268,4,LSTM,11.300280570983887,15.36834672086159,success
HOBBIES_1_268,4,LightGBM,2.789888202956788,4.886399162069764,success
HOBBIES_1_268,4,StackingEnsemble,3.0484650195224363,4.390534548247559,success
HOBBIES_1_268,5,LSTM,11.173712730407715,16.457073437075053,success
HOBBIES_1_268,5,LightGBM,3.6084359181934285,7.055685176995376,success
HOBBIES_1_268,5,StackingEnsemble,3.565287561410379,6.853893292790044,success
HOBBIES_1_178,1,LSTM,4.0598320960998535,5.322629538877366,success
HOBBIES_1_178,1,LightGBM,1.1863297051423802,2.1078046284729774,success
HOBBIES_1_178,1,StackingEnsemble,1.494327857485228,2.4416518277719583,success
HOBBIES_1_178,2,LSTM,4.701266765594482,6.147052846487474,success
HOBBIES_1_178,2,LightGBM,0.8290877379120675,1.5623330511562106,success
HOBBIES_1_178,2,StackingEnsemble,1.7352919669872537,2.114111732610144,success
HOBBIES_1_178,3,LSTM,7.994662284851074,14.817575092308827,success
HOBBIES_1_178,3,LightGBM,1.9744179137321447,5.451392579011428,success
HOBBIES_1_178,3,StackingEnsemble,1.990164125174823,5.101124283021777,success
HOBBIES_1_178,4,LSTM,5.827437877655029,8.819708723245379,success
HOBBIES_1_178,4,LightGBM,1.2837613819395621,2.213798209679079,success
HOBBIES_1_178,4,StackingEnsemble,1.2491024156565291,2.126095405447712,success
HOBBIES_1_178,5,LSTM,6.287114143371582,9.826341330716835,success
HOBBIES_1_178,5,LightGBM,1.2272251614209613,2.2782378379975694,success
HOBBIES_1_178,5,StackingEnsemble,1.267128708075957,2.225251217956471,success
HOBBIES_1_256,1,LSTM,3.5338094234466553,4.207526302697421,success
HOBBIES_1_256,1,LightGBM,2.1185775809484144,5.47020786712763,success
HOBBIES_1_256,1,StackingEnsemble,2.34696819742009,3.484845205513476,success
HOBBIES_1_256,2,LSTM,3.369042158126831,4.6251024801911695,success
HOBBIES_1_256,2,LightGBM,2.301839731056231,5.307579760329751,success
HOBBIES_1_256,2,StackingEnsemble,2.2458358111995915,4.279471251374695,success
HOBBIES_1_256,3,LSTM,4.970133304595947,7.456125738958287,success
HOBBIES_1_256,3,LightGBM,1.963987338739478,5.4828186584225405,success
HOBBIES_1_256,3,StackingEnsemble,3.361525583672754,5.07361210531682,success
HOBBIES_1_256,4,LSTM,4.093850612640381,5.4100943771845555,success
HOBBIES_1_256,4,LightGBM,1.8216457124717382,5.453630979102058,success
HOBBIES_1_256,4,StackingEnsemble,2.2599839921647753,4.320522462804521,success
HOBBIES_1_256,5,LSTM,5.405428409576416,6.836051617351049,success
HOBBIES_1_256,5,LightGBM,1.7501860929009005,5.282396118424704,success
HOBBIES_1_256,5,StackingEnsemble,2.3790537301494514,4.398328279952074,success
